0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3.0,2.25,1990.0,8501.0,2.0,0.0,0.0,3.0,8.0,1990.0,0.0,1991.0,0.0,47.5707,-121.996,2090.0,6459.0
2.0,2.5,1170.0,1811.0,2.0,0.0,0.0,3.0,8.0,1170.0,0.0,2001.0,0.0,47.6132,-122.297,1250.0,3146.0
3.0,2.5,1520.0,3041.0,2.0,0.0,0.0,3.0,7.0,1520.0,0.0,2009.0,0.0,47.4874,-122.152,1820.0,3229.0
3.0,1.75,1160.0,5082.0,1.0,0.0,0.0,3.0,6.0,580.0,580.0,1942.0,0.0,47.503,-122.262,1730.0,6000.0
3.0,1.75,1530.0,6300.0,1.0,0.0,0.0,3.0,6.0,1530.0,0.0,1942.0,2004.0,47.516,-122.375,920.0,6300.0
3.0,2.5,2520.0,53143.0,1.5,0.0,0.0,3.0,7.0,2520.0,0.0,1988.0,0.0,47.743,-121.925,2020.0,56628.0
5.0,2.5,3750.0,91681.0,2.0,1.0,4.0,3.0,10.0,3750.0,0.0,1925.0,0.0,47.5379,-122.264,3540.0,24293.0
3.0,1.75,1060.0,8100.0,2.0,0.0,0.0,4.0,7.0,1060.0,0.0,1983.0,0.0,47.3617,-122.047,1410.0,8100.0
3.0,2.25,1453.0,2225.0,2.0,0.0,0.0,4.0,8.0,1453.0,0.0,1986.0,0.0,47.5429,-122.188,1860.0,2526.0
4.0,2.0,1910.0,10200.0,1.0,0.0,0.0,4.0,7.0,1910.0,0.0,1963.0,0.0,47.4804,-122.133,1820.0,15600.0
4.0,3.25,1946.0,17786.0,2.0,0.0,1.0,4.0,7.0,1946.0,0.0,1990.0,0.0,47.359,-122.452,1460.0,16661.0
3.0,2.0,1540.0,8011.0,1.0,0.0,0.0,3.0,7.0,1540.0,0.0,1988.0,0.0,47.7342,-122.202,1630.0,7141.0
4.0,3.0,2580.0,5511.0,2.0,0.0,0.0,3.0,8.0,2580.0,0.0,1999.0,0.0,47.4286,-122.185,2010.0,5600.0
3.0,2.5,2849.0,9588.0,2.0,0.0,0.0,3.0,10.0,2849.0,0.0,2001.0,0.0,47.6487,-122.079,3190.0,8897.0
3.0,2.25,1580.0,8506.0,2.0,0.0,0.0,3.0,7.0,1580.0,0.0,1987.0,0.0,47.686,-122.185,2253.0,8515.0
3.0,1.0,1320.0,7200.0,1.0,0.0,0.0,4.0,7.0,1320.0,0.0,1959.0,0.0,47.5048,-122.19,1720.0,7249.0
4.0,2.5,2690.0,7947.0,2.0,0.0,0.0,3.0,8.0,2690.0,0.0,1993.0,0.0,47.4248,-122.153,2160.0,8328.0
3.0,2.0,1560.0,6300.0,1.0,0.0,0.0,3.0,7.0,1560.0,0.0,1924.0,0.0,47.5407,-122.379,1620.0,6300.0
3.0,2.0,2030.0,8649.0,1.0,0.0,0.0,3.0,7.0,2030.0,0.0,1998.0,0.0,47.5082,-122.166,1760.0,7200.0
4.0,2.5,2080.0,9846.0,1.0,0.0,0.0,3.0,7.0,1240.0,840.0,1984.0,0.0,47.3338,-122.268,1890.0,7977.0
5.0,2.5,3600.0,20001.0,2.0,0.0,0.0,4.0,9.0,3600.0,0.0,1976.0,0.0,47.4484,-122.339,2860.0,21780.0
3.0,2.25,1620.0,10850.0,1.0,0.0,0.0,3.0,7.0,1620.0,0.0,1966.0,0.0,47.4437,-122.194,1910.0,10568.0
4.0,2.25,2270.0,9464.0,1.5,0.0,0.0,4.0,7.0,1520.0,750.0,1940.0,0.0,47.5007,-122.359,1770.0,9464.0
4.0,1.0,1130.0,13927.0,1.5,0.0,0.0,3.0,6.0,1130.0,0.0,1929.0,0.0,47.4939,-122.3,1800.0,8274.0
5.0,3.5,2800.0,5120.0,2.5,0.0,0.0,3.0,9.0,2800.0,0.0,1903.0,2005.0,47.6059,-122.31,1780.0,5120.0
2.0,1.0,820.0,6250.0,1.0,0.0,0.0,4.0,5.0,820.0,0.0,1922.0,0.0,47.5479,-122.384,1300.0,6250.0
4.0,2.25,2070.0,13084.0,1.0,0.0,0.0,4.0,8.0,1700.0,370.0,1967.0,0.0,47.5606,-122.222,2520.0,10180.0
4.0,3.5,2840.0,40139.0,1.0,0.0,4.0,4.0,10.0,2840.0,0.0,1986.0,0.0,47.401,-122.026,3180.0,36852.0
3.0,1.0,1600.0,7161.0,1.0,0.0,0.0,3.0,8.0,1600.0,0.0,1953.0,0.0,47.5507,-122.261,1760.0,8280.0
3.0,1.75,1730.0,6900.0,1.0,0.0,0.0,4.0,7.0,1130.0,600.0,1976.0,0.0,47.3915,-122.188,1950.0,7200.0
3.0,1.75,2800.0,19386.0,1.0,1.0,4.0,3.0,8.0,1400.0,1400.0,1965.0,0.0,47.3554,-122.324,3270.0,31450.0
3.0,1.5,2230.0,9120.0,1.0,0.0,0.0,3.0,7.0,1390.0,840.0,1959.0,0.0,47.5008,-122.358,1420.0,8450.0
3.0,2.0,2560.0,14680.0,1.0,0.0,0.0,3.0,8.0,1330.0,1230.0,1987.0,0.0,47.648,-122.118,2390.0,13848.0
5.0,3.5,3260.0,58806.0,2.0,0.0,0.0,4.0,8.0,3260.0,0.0,1969.0,0.0,47.3703,-122.159,1810.0,17927.0
2.0,2.25,1260.0,1032.0,2.0,0.0,0.0,3.0,7.0,1170.0,90.0,2008.0,0.0,47.5323,-122.072,1240.0,809.0
4.0,3.25,2590.0,3889.0,3.0,0.0,0.0,3.0,9.0,2590.0,0.0,2013.0,0.0,47.6259,-122.142,2590.0,4062.0
3.0,1.0,1420.0,10980.0,1.0,0.0,0.0,4.0,7.0,1200.0,220.0,1954.0,0.0,47.574,-122.138,1630.0,9763.0
2.0,2.0,1780.0,3810.0,1.5,0.0,0.0,3.0,7.0,980.0,800.0,1922.0,0.0,47.6474,-122.362,1690.0,3810.0
4.0,3.5,3560.0,16782.0,2.0,0.0,0.0,3.0,10.0,2560.0,1000.0,2014.0,0.0,47.5569,-122.225,3100.0,18047.0
4.0,3.5,3990.0,5267.0,2.0,0.0,0.0,3.0,10.0,3990.0,0.0,2008.0,0.0,47.5641,-122.124,3230.0,6481.0
4.0,2.75,3220.0,16145.0,2.0,0.0,0.0,3.0,10.0,3220.0,0.0,1993.0,0.0,47.5786,-121.995,3200.0,12921.0
3.0,2.25,2910.0,15626.0,1.5,0.0,0.0,4.0,9.0,2510.0,400.0,1923.0,0.0,47.6534,-122.412,2370.0,6519.0
3.0,1.75,1150.0,10466.0,1.0,0.0,0.0,5.0,7.0,1150.0,0.0,1959.0,0.0,47.5531,-122.177,1350.0,10384.0
3.0,1.0,1150.0,10000.0,1.0,0.0,0.0,3.0,6.0,1000.0,150.0,1951.0,0.0,47.5075,-122.262,1340.0,10000.0
2.0,2.5,2410.0,102366.0,1.0,0.0,0.0,4.0,7.0,1940.0,470.0,1912.0,1989.0,47.5629,-121.918,2460.0,310582.0
4.0,1.5,1600.0,6180.0,1.5,0.0,0.0,3.0,6.0,1600.0,0.0,1946.0,0.0,47.5681,-122.285,1410.0,6180.0
4.0,3.5,4080.0,14450.0,2.0,0.0,2.0,3.0,12.0,3210.0,870.0,1998.0,0.0,47.5519,-122.106,4080.0,12114.0
4.0,3.0,2860.0,10292.0,1.0,0.0,0.0,4.0,8.0,2860.0,0.0,1953.0,1999.0,47.6286,-122.206,1840.0,10273.0
3.0,1.0,1080.0,4120.0,1.0,0.0,0.0,3.0,7.0,980.0,100.0,1919.0,0.0,47.6771,-122.319,1280.0,3090.0
3.0,2.5,1630.0,10762.0,1.0,0.0,0.0,3.0,7.0,1630.0,0.0,1994.0,0.0,47.7508,-122.175,1770.0,10762.0
4.0,1.75,1730.0,6500.0,1.0,0.0,0.0,3.0,7.0,1250.0,480.0,1945.0,0.0,47.6982,-122.282,1910.0,8100.0
4.0,2.25,1970.0,7902.0,1.0,0.0,0.0,3.0,8.0,1310.0,660.0,1960.0,0.0,47.7249,-122.298,1860.0,8021.0
3.0,2.5,1640.0,7847.0,2.0,0.0,0.0,3.0,8.0,1640.0,0.0,1987.0,0.0,47.5684,-122.018,1870.0,6079.0
2.0,1.0,910.0,7200.0,1.0,0.0,1.0,4.0,7.0,830.0,80.0,1936.0,0.0,47.5145,-122.39,1700.0,7200.0
4.0,2.5,2000.0,5500.0,2.0,0.0,0.0,3.0,8.0,2000.0,0.0,2003.0,0.0,47.3552,-122.014,2000.0,5512.0
3.0,1.75,1920.0,4000.0,1.0,0.0,0.0,3.0,7.0,1070.0,850.0,1950.0,0.0,47.6392,-122.318,2280.0,4000.0
3.0,2.25,1860.0,12000.0,1.0,0.0,0.0,4.0,7.0,1860.0,0.0,1976.0,0.0,47.2942,-122.19,1815.0,9604.0
4.0,1.75,3730.0,16980.0,1.0,0.0,0.0,4.0,7.0,2150.0,1580.0,1974.0,0.0,47.1775,-122.022,1880.0,16963.0
3.0,2.5,2360.0,12164.0,2.0,0.0,0.0,3.0,10.0,2360.0,0.0,1987.0,0.0,47.5596,-122.022,2400.0,11260.0
3.0,1.0,1010.0,6000.0,1.5,0.0,0.0,3.0,7.0,1010.0,0.0,1919.0,1977.0,47.6438,-122.357,1960.0,4000.0
3.0,1.75,1830.0,17349.0,1.0,0.0,0.0,3.0,8.0,1230.0,600.0,1977.0,0.0,47.7427,-122.109,1840.0,11694.0
2.0,2.75,1310.0,1268.0,3.5,0.0,0.0,3.0,8.0,1310.0,0.0,2007.0,0.0,47.6534,-122.355,1350.0,1288.0
3.0,1.0,1620.0,13803.0,1.0,0.0,0.0,4.0,6.0,1620.0,0.0,1969.0,0.0,47.3631,-122.028,1260.0,10370.0
5.0,1.0,1870.0,7800.0,1.0,0.0,0.0,3.0,7.0,1580.0,290.0,1962.0,0.0,47.5127,-122.321,1740.0,7808.0
5.0,2.25,2300.0,11505.0,1.0,0.0,0.0,3.0,8.0,1300.0,1000.0,1963.0,0.0,47.3812,-122.223,2350.0,11505.0
3.0,2.0,1710.0,7920.0,1.0,0.0,0.0,3.0,8.0,1260.0,450.0,1968.0,0.0,47.3473,-122.305,1760.0,8120.0
3.0,2.0,1740.0,18000.0,1.0,0.0,0.0,3.0,7.0,1230.0,510.0,1989.0,0.0,47.7397,-122.242,1740.0,11250.0
4.0,2.75,2930.0,22000.0,1.0,0.0,3.0,4.0,9.0,1580.0,1350.0,1978.0,0.0,47.3227,-122.384,2930.0,9758.0
5.0,3.0,2640.0,5096.0,2.0,0.0,0.0,3.0,10.0,2640.0,0.0,2009.0,0.0,47.6809,-122.288,1610.0,5217.0
2.0,2.5,1590.0,2656.0,2.0,0.0,0.0,3.0,7.0,1220.0,370.0,2009.0,0.0,47.5489,-122.364,1590.0,2306.0
5.0,3.5,3690.0,11928.0,2.0,0.0,0.0,3.0,9.0,2540.0,1150.0,2006.0,0.0,47.6108,-122.06,2640.0,11928.0
3.0,2.5,2110.0,4549.0,2.0,0.0,0.0,4.0,8.0,2110.0,0.0,1989.0,0.0,47.3885,-122.154,2110.0,4030.0
3.0,2.5,2290.0,9142.0,1.0,0.0,0.0,3.0,8.0,2290.0,0.0,1972.0,0.0,47.691,-122.387,1770.0,8035.0
4.0,3.5,3110.0,108464.0,2.0,0.0,2.0,4.0,8.0,3110.0,0.0,1979.0,0.0,47.592,-122.018,2340.0,4938.0
4.0,1.0,1740.0,8100.0,1.0,0.0,0.0,4.0,7.0,1020.0,720.0,1962.0,0.0,47.467,-122.185,1600.0,8949.0
3.0,1.75,1630.0,11475.0,1.0,0.0,0.0,4.0,7.0,1330.0,300.0,1979.0,0.0,47.4635,-121.746,1630.0,11475.0
3.0,1.5,1810.0,8232.0,1.0,0.0,0.0,3.0,8.0,1810.0,0.0,1988.0,0.0,47.3195,-122.273,2260.0,8491.0
2.0,1.0,960.0,112384.0,1.0,0.0,0.0,3.0,7.0,960.0,0.0,1955.0,0.0,47.7642,-122.234,1210.0,24875.0
4.0,2.5,2780.0,7838.0,2.0,0.0,3.0,3.0,9.0,2780.0,0.0,2004.0,0.0,47.5312,-121.861,3160.0,7848.0
3.0,1.75,1360.0,5850.0,1.0,0.0,0.0,4.0,7.0,1000.0,360.0,1938.0,0.0,47.5711,-122.391,1540.0,5850.0
3.0,1.0,1790.0,6120.0,1.0,0.0,0.0,3.0,6.0,1790.0,0.0,1937.0,1964.0,47.508,-122.337,830.0,6120.0
5.0,3.0,2420.0,7740.0,1.0,0.0,0.0,5.0,7.0,1360.0,1060.0,1929.0,1969.0,47.536,-122.358,1840.0,6780.0
4.0,1.0,1440.0,8250.0,1.0,0.0,0.0,3.0,7.0,1440.0,0.0,1959.0,0.0,47.4325,-122.291,1440.0,8466.0
3.0,1.0,890.0,5200.0,1.0,0.0,0.0,3.0,7.0,890.0,0.0,1957.0,0.0,47.559,-122.277,1420.0,6000.0
3.0,1.5,1390.0,10530.0,1.0,0.0,0.0,3.0,7.0,1390.0,0.0,1961.0,0.0,47.7025,-122.196,1750.0,10530.0
3.0,1.75,3000.0,5413.0,2.0,0.0,0.0,4.0,8.0,1900.0,1100.0,1963.0,0.0,47.6962,-122.312,1550.0,5413.0
3.0,2.0,1310.0,1361.0,3.0,0.0,0.0,3.0,7.0,1310.0,0.0,2003.0,0.0,47.7337,-122.343,1370.0,1608.0
4.0,2.0,1960.0,7560.0,1.0,0.0,0.0,5.0,7.0,1160.0,800.0,1978.0,0.0,47.4081,-122.178,1950.0,7560.0
3.0,1.75,2030.0,13700.0,1.0,0.0,0.0,3.0,8.0,1630.0,400.0,1976.0,0.0,47.7726,-122.197,2120.0,11200.0
3.0,1.0,1340.0,15600.0,1.0,0.0,0.0,4.0,6.0,1340.0,0.0,1978.0,0.0,47.3224,-122.143,1320.0,9800.0
3.0,1.75,1350.0,7200.0,1.0,0.0,0.0,5.0,7.0,1350.0,0.0,1954.0,0.0,47.713,-122.284,1100.0,7200.0
3.0,2.25,1760.0,11946.0,2.0,0.0,0.0,3.0,8.0,1760.0,0.0,1978.0,0.0,47.624,-122.05,2080.0,12068.0
3.0,2.0,1550.0,27003.0,1.5,0.0,0.0,3.0,8.0,1550.0,0.0,1982.0,0.0,47.606,-122.056,2400.0,27003.0
4.0,2.5,2710.0,9248.0,2.0,0.0,0.0,3.0,7.0,2710.0,0.0,2011.0,0.0,47.5164,-121.875,2710.0,5000.0
4.0,2.75,2770.0,3852.0,2.0,0.0,0.0,3.0,8.0,2770.0,0.0,2014.0,0.0,47.5001,-122.232,1810.0,5641.0
5.0,3.25,3340.0,9075.0,2.0,0.0,0.0,3.0,8.0,2600.0,740.0,2005.0,0.0,47.5446,-121.88,2770.0,6646.0
3.0,1.0,1440.0,3060.0,1.5,0.0,0.0,4.0,7.0,1440.0,0.0,1910.0,0.0,47.6769,-122.307,1440.0,3570.0
3.0,1.0,1120.0,8407.0,1.0,0.0,0.0,5.0,6.0,1120.0,0.0,1987.0,0.0,47.2051,-122.006,1250.0,8658.0
3.0,1.75,1440.0,7198.0,1.0,0.0,0.0,3.0,7.0,990.0,450.0,1981.0,0.0,47.4333,-122.194,1550.0,7156.0
3.0,1.5,1130.0,7200.0,1.0,0.0,0.0,3.0,7.0,1130.0,0.0,1954.0,0.0,47.5041,-122.253,1130.0,7200.0
2.0,1.0,720.0,5160.0,1.0,0.0,0.0,3.0,6.0,720.0,0.0,1949.0,0.0,47.5274,-122.357,990.0,5160.0
2.0,1.0,1460.0,6000.0,1.0,0.0,0.0,2.0,7.0,1260.0,200.0,1925.0,0.0,47.7009,-122.317,1580.0,6380.0
2.0,1.0,1190.0,3400.0,1.0,0.0,0.0,4.0,7.0,990.0,200.0,1917.0,0.0,47.5539,-122.268,1180.0,4000.0
3.0,2.0,1420.0,1716.0,2.0,0.0,0.0,3.0,7.0,1050.0,370.0,2003.0,0.0,47.7364,-122.295,1420.0,8150.0
3.0,1.75,1600.0,7232.0,1.0,0.0,0.0,3.0,8.0,1600.0,0.0,1966.0,0.0,47.6293,-122.121,1970.0,8120.0
4.0,2.5,3420.0,6233.0,2.0,0.0,0.0,3.0,9.0,3420.0,0.0,2006.0,0.0,47.5416,-121.998,3350.0,5000.0
4.0,2.5,2490.0,6537.0,2.0,0.0,0.0,3.0,8.0,2490.0,0.0,2013.0,0.0,47.5185,-121.884,2520.0,5848.0
4.0,2.0,1380.0,4048.0,1.5,0.0,0.0,4.0,7.0,1380.0,0.0,1906.0,0.0,47.6583,-122.344,1440.0,3956.0
3.0,1.75,1100.0,1307.0,2.0,0.0,0.0,3.0,7.0,780.0,320.0,2008.0,0.0,47.5601,-122.363,1170.0,4800.0
3.0,1.0,1640.0,4000.0,1.5,0.0,0.0,5.0,7.0,1640.0,0.0,1909.0,0.0,47.6563,-122.351,2140.0,4000.0
3.0,1.0,1040.0,5000.0,1.5,0.0,2.0,3.0,7.0,1040.0,0.0,1912.0,0.0,47.6754,-122.359,1440.0,4400.0
3.0,2.5,1230.0,922.0,2.0,0.0,0.0,3.0,8.0,1080.0,150.0,2009.0,0.0,47.6518,-122.384,1230.0,1237.0
2.0,1.5,1200.0,1259.0,2.0,0.0,0.0,3.0,8.0,1000.0,200.0,2015.0,0.0,47.6001,-122.298,1320.0,1852.0
4.0,2.75,3410.0,5838.0,2.0,0.0,0.0,3.0,9.0,3410.0,0.0,2012.0,0.0,47.6931,-122.022,3420.0,7048.0
4.0,2.25,2030.0,12000.0,2.0,0.0,0.0,3.0,7.0,2030.0,0.0,1977.0,0.0,47.7699,-122.168,2190.0,9900.0
3.0,2.0,1160.0,1174.0,2.0,0.0,0.0,3.0,7.0,790.0,370.0,2007.0,0.0,47.5225,-122.357,1160.0,994.0
3.0,1.75,2180.0,6120.0,1.0,0.0,2.0,3.0,8.0,1380.0,800.0,1949.0,0.0,47.6501,-122.405,2020.0,6122.0
5.0,2.5,2803.0,8550.0,1.0,0.0,0.0,3.0,8.0,2803.0,0.0,1963.0,2011.0,47.3032,-122.306,1810.0,8550.0
5.0,2.5,3190.0,6178.0,2.0,0.0,0.0,3.0,8.0,3190.0,0.0,2003.0,0.0,47.5104,-122.154,2480.0,7548.0
2.0,1.75,1320.0,7540.0,1.0,0.0,0.0,3.0,7.0,1320.0,0.0,1968.0,0.0,47.3634,-122.052,1570.0,7540.0
3.0,2.5,2280.0,12498.0,2.0,0.0,0.0,4.0,9.0,2280.0,0.0,1987.0,0.0,47.5688,-122.014,2330.0,8844.0
4.0,2.5,2020.0,5100.0,2.0,0.0,0.0,3.0,7.0,2020.0,0.0,2010.0,0.0,47.2822,-122.357,2300.0,5685.0
3.0,2.0,1750.0,9239.0,1.0,0.0,0.0,3.0,8.0,1410.0,340.0,1989.0,0.0,47.7583,-122.339,1720.0,7874.0
5.0,3.5,3700.0,5400.0,2.0,0.0,0.0,3.0,9.0,2890.0,810.0,2011.0,0.0,47.7085,-122.117,3620.0,5460.0
5.0,2.75,2440.0,6858.0,2.0,0.0,0.0,3.0,8.0,2440.0,0.0,2003.0,0.0,47.3655,-122.174,2300.0,6858.0
4.0,3.0,2010.0,8171.0,2.0,0.0,0.0,3.0,8.0,2010.0,0.0,1973.0,0.0,47.7688,-122.218,2090.0,8203.0
3.0,2.25,1360.0,1041.0,2.0,0.0,0.0,3.0,8.0,1094.0,266.0,2006.0,0.0,47.6925,-122.375,1522.0,1382.0
2.0,1.0,900.0,7500.0,1.0,0.0,0.0,4.0,6.0,900.0,0.0,1961.0,0.0,47.6481,-121.916,1190.0,10000.0
4.0,2.5,2500.0,4500.0,2.0,0.0,0.0,3.0,7.0,2500.0,0.0,2010.0,0.0,47.4928,-122.149,2230.0,4500.0
3.0,1.5,1400.0,9750.0,1.0,0.0,0.0,4.0,6.0,1400.0,0.0,1964.0,0.0,47.3768,-122.17,1160.0,9750.0
4.0,2.5,2620.0,8960.0,1.0,0.0,0.0,5.0,7.0,1520.0,1100.0,1955.0,0.0,47.7642,-122.335,1880.0,8960.0
3.0,1.75,1950.0,10633.0,1.0,0.0,0.0,3.0,7.0,1250.0,700.0,1978.0,0.0,47.7019,-122.313,1290.0,6380.0
3.0,1.75,1730.0,7416.0,1.5,0.0,0.0,3.0,7.0,1730.0,0.0,1954.0,0.0,47.76,-122.349,1390.0,6490.0
3.0,1.75,1880.0,9360.0,1.0,0.0,0.0,4.0,7.0,940.0,940.0,1941.0,0.0,47.7131,-122.283,1390.0,7200.0
4.0,2.25,2530.0,8736.0,1.0,0.0,0.0,4.0,7.0,1210.0,1320.0,1958.0,0.0,47.6049,-122.126,1720.0,8500.0
3.0,2.0,1870.0,5909.0,1.0,0.0,0.0,3.0,7.0,1270.0,600.0,1986.0,0.0,47.3665,-122.183,1870.0,7887.0
3.0,1.0,1140.0,8144.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1956.0,0.0,47.7464,-122.317,1150.0,8144.0
3.0,1.0,1180.0,7200.0,1.0,0.0,0.0,4.0,7.0,1180.0,0.0,1968.0,0.0,47.4249,-122.178,1180.0,7200.0
3.0,2.5,2410.0,4293.0,2.0,0.0,0.0,3.0,7.0,2410.0,0.0,2007.0,0.0,47.5196,-121.869,2190.0,5900.0
4.0,2.5,2500.0,12090.0,1.0,0.0,0.0,3.0,9.0,2500.0,0.0,1983.0,0.0,47.6346,-122.045,3380.0,12760.0
3.0,1.0,1400.0,7410.0,1.0,0.0,0.0,3.0,6.0,1400.0,0.0,1944.0,0.0,47.4798,-122.343,1070.0,7410.0
2.0,1.0,930.0,2600.0,1.0,0.0,0.0,3.0,7.0,930.0,0.0,1981.0,0.0,47.7242,-122.161,1370.0,3488.0
2.0,1.0,1040.0,5120.0,1.0,0.0,0.0,3.0,7.0,1040.0,0.0,1901.0,0.0,47.6048,-122.312,1250.0,4000.0
4.0,2.0,2510.0,38141.0,1.0,0.0,0.0,3.0,9.0,2510.0,0.0,1960.0,0.0,47.7219,-122.258,3180.0,11760.0
3.0,1.0,1560.0,4500.0,1.5,0.0,0.0,5.0,7.0,1560.0,0.0,1915.0,0.0,47.6204,-122.292,1530.0,4500.0
2.0,1.75,1350.0,4003.0,1.0,0.0,0.0,3.0,8.0,1350.0,0.0,2004.0,0.0,47.7176,-122.033,1350.0,4479.0
3.0,1.0,1080.0,7486.0,1.5,0.0,0.0,3.0,6.0,990.0,90.0,1942.0,0.0,47.4838,-122.335,1170.0,7800.0
5.0,2.25,1950.0,8086.0,1.0,0.0,0.0,3.0,7.0,1130.0,820.0,1980.0,0.0,47.3179,-122.331,1670.0,8550.0
3.0,2.0,2030.0,17120.0,1.0,0.0,2.0,4.0,8.0,1890.0,140.0,1966.0,0.0,47.2953,-122.185,1870.0,13662.0
3.0,1.75,1660.0,9697.0,1.0,0.0,0.0,4.0,7.0,1660.0,0.0,1952.0,0.0,47.7564,-122.286,2060.0,20624.0
3.0,1.75,1300.0,20700.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1962.0,0.0,47.5587,-121.904,1930.0,37638.0
4.0,2.25,3070.0,8400.0,2.0,0.0,0.0,4.0,8.0,3070.0,0.0,1970.0,0.0,47.7316,-122.169,1880.0,8000.0
4.0,3.5,3260.0,110579.0,2.0,0.0,0.0,3.0,10.0,3260.0,0.0,1997.0,0.0,47.6436,-121.997,3470.0,97895.0
4.0,1.75,1960.0,7945.0,1.0,0.0,0.0,4.0,7.0,980.0,980.0,1946.0,0.0,47.7326,-122.291,1290.0,7945.0
2.0,1.0,810.0,6697.0,1.0,0.0,0.0,4.0,6.0,810.0,0.0,1923.0,0.0,47.3057,-122.216,1140.0,6695.0
2.0,1.0,1100.0,7680.0,1.0,0.0,0.0,4.0,7.0,1100.0,0.0,1950.0,0.0,47.7439,-122.339,1460.0,7680.0
4.0,2.5,1850.0,8310.0,1.0,0.0,0.0,3.0,7.0,1200.0,650.0,1962.0,0.0,47.7717,-122.29,1840.0,10080.0
4.0,2.5,2360.0,43088.0,2.0,0.0,0.0,3.0,8.0,2360.0,0.0,1977.0,0.0,47.7661,-122.071,2850.0,39216.0
3.0,2.5,1720.0,1916.0,2.0,0.0,0.0,3.0,7.0,1720.0,0.0,2005.0,0.0,47.4895,-122.166,1760.0,1916.0
3.0,1.0,1160.0,9375.0,1.0,0.0,0.0,3.0,7.0,1160.0,0.0,1967.0,0.0,47.7419,-122.073,1160.0,9650.0
5.0,2.5,2650.0,12987.0,1.0,0.0,0.0,4.0,7.0,1350.0,1300.0,1979.0,0.0,47.7482,-122.244,2160.0,12726.0
3.0,1.75,1920.0,9512.0,1.0,0.0,0.0,3.0,8.0,1440.0,480.0,1980.0,0.0,47.7606,-122.167,1820.0,9512.0
4.0,3.0,1820.0,8261.0,1.0,0.0,0.0,3.0,7.0,1420.0,400.0,1969.0,0.0,47.7197,-122.219,1920.0,7961.0
5.0,3.25,4115.0,7910.0,2.0,0.0,0.0,3.0,9.0,4115.0,0.0,2014.0,0.0,47.6847,-122.016,3950.0,6765.0
4.0,2.5,1840.0,13493.0,2.0,0.0,0.0,3.0,7.0,1840.0,0.0,1994.0,0.0,47.2649,-122.242,1430.0,11463.0
3.0,1.75,1660.0,9673.0,1.0,0.0,0.0,3.0,7.0,1130.0,530.0,1976.0,0.0,47.7628,-122.162,1260.0,9681.0
4.0,1.5,2670.0,10026.0,2.0,0.0,0.0,3.0,8.0,2670.0,0.0,1996.0,0.0,47.2659,-122.215,2420.0,11900.0
3.0,1.75,1790.0,7650.0,1.0,0.0,3.0,3.0,9.0,1790.0,0.0,1978.0,0.0,47.3213,-122.385,2540.0,7600.0
4.0,2.5,2370.0,41338.0,2.0,0.0,0.0,3.0,8.0,2370.0,0.0,1995.0,0.0,47.7379,-122.052,2340.0,46661.0
3.0,2.25,1530.0,7906.0,1.0,0.0,0.0,3.0,7.0,1150.0,380.0,1980.0,0.0,47.4418,-122.136,1460.0,7875.0
3.0,1.0,1010.0,7690.0,1.0,0.0,0.0,4.0,6.0,1010.0,0.0,1958.0,0.0,47.4501,-122.176,1010.0,7619.0
4.0,2.5,2660.0,5608.0,2.0,0.0,0.0,3.0,9.0,2660.0,0.0,2003.0,0.0,47.5449,-121.995,3010.0,5608.0
3.0,1.0,1230.0,6380.0,1.5,0.0,0.0,3.0,7.0,1230.0,0.0,1927.0,0.0,47.6947,-122.315,1250.0,6380.0
3.0,1.75,1560.0,7207.0,1.0,0.0,0.0,3.0,7.0,1250.0,310.0,1983.0,0.0,47.7283,-122.222,1540.0,7485.0
4.0,2.75,1790.0,47250.0,1.0,0.0,0.0,3.0,7.0,1220.0,570.0,1987.0,0.0,47.5302,-121.746,1250.0,43791.0
3.0,2.25,2260.0,33080.0,1.0,0.0,0.0,5.0,9.0,1690.0,570.0,1974.0,0.0,47.6386,-122.183,3020.0,35291.0
3.0,2.25,1800.0,7371.0,1.0,0.0,0.0,3.0,7.0,1280.0,520.0,1979.0,0.0,47.7584,-122.145,1960.0,7675.0
4.0,2.0,1580.0,6250.0,1.0,0.0,0.0,3.0,7.0,860.0,720.0,1977.0,0.0,47.7659,-122.31,1580.0,6250.0
4.0,2.5,2300.0,10880.0,1.0,0.0,0.0,4.0,7.0,1190.0,1110.0,1961.0,0.0,47.7341,-122.242,1960.0,10400.0
3.0,2.5,1780.0,1729.0,2.0,0.0,0.0,3.0,8.0,1080.0,700.0,2008.0,0.0,47.6594,-122.355,1780.0,1741.0
5.0,3.0,3900.0,5250.0,1.5,0.0,1.0,5.0,8.0,2620.0,1280.0,1931.0,0.0,47.5577,-122.389,1950.0,5700.0
4.0,2.75,2530.0,14178.0,2.0,0.0,0.0,3.0,8.0,2530.0,0.0,1997.0,0.0,47.737,-121.955,2530.0,14055.0
3.0,2.5,1820.0,4910.0,2.0,0.0,0.0,3.0,8.0,1820.0,0.0,1993.0,0.0,47.5703,-121.996,2090.0,6668.0
2.0,1.0,790.0,5985.0,1.0,0.0,0.0,3.0,6.0,790.0,0.0,1944.0,0.0,47.4941,-122.24,1030.0,5985.0
